,Date,Country,Dead,Source,More_Info
197,01-Dec-2016,AUSTRALIA,N,"B. Myatt, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.12.01-Rowland.pdf
198,28-Nov-2016,AUSTRALIA,N,"ABC News, 11/28/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.11.28-Fisherman.pdf
199,14-Nov-2016,USA,N,"Maui News, 11/14/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.11.14-Zawacki.pdf
200,30-Oct-2016,USA,N,"First Coast News, 10/31/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.30-Adams.pdf
201,29-Oct-2016,USA,N,"First Coast News, 10/31/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.29-Shoup.pdf
202,24-Oct-2016,AUSTRALIA,N,"Daily Mail, 10/24/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.24-Fitzpatrick.pdf
203,21-Oct-2016,USA,N,"Surfline, 10/23/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.21-Hookipa.pdf
204,15-Oct-2016,AUSTRALIA,N,"Daily Mail, 10/16/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.15-Hallam.pdf
205,14-Oct-2016,USA,N,Maui News,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.14-Maui.pdf
207,12-Oct-2016,AUSTRALIA,N,"Courier Mail, 10/12/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.12-SenecaRus.pdf
208,10-Oct-2016,USA,N,"UP Beacon, 10/12/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.10-Tanner.pdf
209,02-Oct-2016,USA,N,"Orlando Sentinel, 10/2/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.02-NSB.pdf
210,01-Oct-2016,USA,N,"Orlando Sentinel, 10/2/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.10.01-NSB.pdf
211,26-Sep-2016,AUSTRALIA,N,"ABC.net.au, 09/26/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.26-Allen.pdf
212,18-Sep-2016,USA,N,"Orlando Sentinel, 9/19/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.18.c-NSB.pdf
213,18-Sep-2016,USA,N,"Orlando Sentinel, 9/19/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.18.b-Luciano.pdf
214,18-Sep-2016,USA,N,"Orlando Sentinel, 9/19/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.18.a-NSB.pdf
215,17-Sep-2016,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.17.b-Yuma.pdf
216,17-Sep-2016,AUSTRALIA,N,"The Age, 9/18/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.17.a-Angiolella.pdf
217,16-Sep-2016,AUSTRALIA,N,"The Age, 9/16/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.16-BellsBeach.pdf
218,15-Sep-2016,AUSTRALIA,N,"West Australian, 9/15/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.15.R-boat.pdf
219,11-Sep-2016,USA,N,"News4Jax, 9/11/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.11-PonteVedra.pdf
220,07-Sep-2016,USA,N,"Hawaii News Now, 9/7/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.07-Bagnol.pdf
221,06-Sep-2016,NEW CALEDONIA,Y,"TVANouvelles, 9/6/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.06-Jewell.pdf
222,05-Sep-2016,USA,N,"C. Creswell, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.05.b-Williams.pdf
223,05-Sep-2016,AUSTRALIA,N,"Perth Now, 9/5/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.05.a-Penman.pdf
224,04-Sep-2016,USA,N,"Orlando Sentinel, 9/7/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.04-Moore.pdf
225,01-Sep-2016,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.09.01-McQuillen.pdf
227,29-Aug-2016,USA,N,"News Channel 8, 8/30/16",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.08.29.b-Cumiskey.pdf
228,29-Aug-2016,USA,N,"News Channel 8, 8/30/16",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.08.29.a-NSB.pdf
229,27-Aug-2016,REUNION,N,"LaDepeche, 8/29/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.08.27-Chardard.pdf
230,25-Aug-2016,USA,N,"First Coast News, 7/25/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.08.25-Cassetty.pdf
231,07-Aug-2016,BAHAMAS,N,"ABC, 8/11/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.08.07-Stoch.pdf
232,06-Aug-2016,USA,N,"SUP, 8/9/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.08.06-Baxter.pdf
233,04-Aug-2016,USA,N,"News 965, 8/5/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.04-Tyler.pdf
234,29-Jul-2016,SPAIN,N,"Informacion.es, 7/29/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.29-Spain.pdf
235,28-Jul-2016,CHINA,N,"Klassick, 7/28/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.28.R-Franz.pdf
236,28-Jul-2016,AUSTRALIA,N,"ABC Australia, 7/28/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.28-Watkins.pdf
237,27-Jul-2016,USA,N,"Tampa Bay Times, 7/27/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.27-Sapp.pdf
238,26-Jul-2016,AUSTRALIA,N,"Gold Coast Bulletin, 7/28/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.26-Ballina.pdf
239,24-Jul-2016,JAPAN,N,"Japan Times, 7/25/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.24-Japan.pdf
240,23-Jul-2016,AUSTRALIA,N,"C. Black, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.23.b-Critchlow.pdf
241,23-Jul-2016,BAHAMAS,N,"KWTX, 7/23/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.23.a-Cutbirth.pdf
242,20-Jul-2016,AUSTRALIA,N,"Nine News, 7/20/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.20-Burck.pdf
243,17-Jul-2016,USA,N,"Al.com, 7/19/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.17-Gulf.pdf
244,16-Jul-2016,USA,N,"Orlando Sentinel, 7/21/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.16.b-NSB.pdf
245,16-Jul-2016,USA,N,"Orlando Sentinel, 7/21/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.16.a-NSB.pdf
246,15-Jul-2016,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.15.b-Frees.pdf
247,15-Jul-2016,USA,N,"C. Creswell, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.15.a-MyrtleBeach.pdf
248,Reported  14-Jul-2016,BAHAMAS,N,"GrindTV, 7/14/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.14.R-TigerBeach.pdf
249,Reported 08-Jul-2016,SPAIN,N,La Opinion de Tenerife,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.08.R-Spain.pdf
250,08-Jul-2016,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.08-CapitolaBoat.pdf
251,07-Jul-2016,USA,N,Salem News 7/8/2016,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.07.b-Brissom.pdf
252,07-Jul-2016,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.07.a-PoeBoat.pdf
253,06-Jul-2016,USA,N,"Florida Today, 7/6/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.06-Njwoman.pdf
254,04-Jul-2016,AUSTRALIA,N,"Cairns Post, 7/9/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.07.04-Oliver.pdf
255,27-Jun-2016,USA,N,"C. Creswell, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.27-Sullivans.pdf
256,25-Jun-2016,USA,N,"C. Creswell, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.25-AtlanticBeach.pdf
257,24-Jun-2016,COLUMBIA,N,Dr. A. Velez,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.24-Velez.pdf
258,23-Jun-2016,SOUTH AFRICA,N,"News 24, 6/23/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.23-Nel.pdf
259,21-Jun-2016,USA,N,"C. Creswell, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.21.b-Schott.pdf
260,21-Jun-2016,USA,N,"Florida Today, 6/22/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.21.a-SatelliteBeach.pdf
261,15-Jun-2016,USA,N,"West Hawaii Today, 6/16/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.15.b-Kauai.pdf
262,15-Jun-2016,AUSTRALIA,N,"Perth Now, 6/16/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.15.a-Vale.pdf
263,14-Jun-2016,USA,N,"Click2Houston, 6/14/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.14-Melton.pdf
264,11-Jun-2016,USA,N,"C. Creswell, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.11-Bowen.pdf
266,05-Jun-2016,USA,N,"Daytona Beach News-Journal, 6/5/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.05.b-Flagler.pdf
267,05-Jun-2016,AUSTRALIA,Y,"B. Myatt, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.05.a-Collyer.pdf
268,04-Jun-2016,EGYPT,N,"Ahram Online, 6/4/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.04-Qader.pdf
270,02-Jun-2016,NEW CALEDONIA,N,"Les Nouvelles Caledoniennes, 6/3/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.06.02.a-Pierre.pdf
271,31-May-2016,AUSTRALIA,Y,"Perth Now, 5/31/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.31-Gerring.pdf
272,29-May-2016,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.29.b-Corona.pdf
273,29-May-2016,USA,N,"News4Jax, 5/29/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.29.a-Neptune.pdf
274,22-May-2016,USA,N,"Florida Today, 5/22/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.22-Marcus.pdf
275,21-May-2016,USA,N,"ABC Action News, 6/15/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.21.b-Magee.pdf
276,21-May-2016,USA,N,"Action News Jax, 5/23/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.21.a-Girl.pdf
277,18-May-2016,USA,N,"News4Jax, 5/19/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.18-Wilson.pdf
278,15-May-2016,USA,N,"CBS News, 5/16/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.15-Boca.pdf
279,03-May-2016,USA,N,"Maui Now, 5/3/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.03-Maui.pdf
280,02-May-2016,NEW ZEALAND,N,Radio New Zealand  5/3/2016,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.05.02-NZ-pdf
281,25-Apr-2016,INDONESIA,N,"News.com.au, 4/26/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.25-Boarman.pdf
282,23-Apr-2016,USA,N,"News4Jax, 4/23/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.23-Beardall.pdf
283,22-Apr-2016,SOUTH AFRICA,N,"Knysna-Plett Herald, 4/22/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.22-Manson.pdf
284,19-Apr-2016,AUSTRALIA,N,"Gold Coast Bulletin, 4/19/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.19-Kedem.pdf
285,18-Apr-2016,FRENCH POLYNESIA,M,"TNTV News, 4/19/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.18.b-Iotua.pdf
286,18-Apr-2016,FRENCH POLYNESIA,N,"Tahiti Infos, 4/19/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.18.a-Tokoragi.pdf
287,13-Apr-2016,USA,N,"Palm Beach Post, 4/13/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.13-Senkowicz.pdf
288,09-Apr-2016,NEW CALEDONIA,Y,Les Nouvelles Caledonnie. 4/11/2016,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.04.09-Malignon.pdf
292,31-Mar-2016,USA,N,"Maui Now, 3/31/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.31-Orr.pdf
293,30-Mar-2016,AUSTRALIA,N,"Daily Telegraph, 3/30/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.30-Connellan.pdf
295,28-Mar-2016,AUSTRALIA,N,"B. Myatt, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2013.03.28.a-Smyth.pdf
296,26-Mar-2016,BAHAMAS,N,"Wisconsin State Journal, 4/2/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.26-Kreckman.pdf
298,11-Mar-2016,USA,N,"WCBV-5, 3/31/206",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.11-Kenny.pdf
299,10-Mar-2016,Fiji,Y,"Fiji Sun, 3/12/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.10-Tabua.pdf
300,04-Mar-2016,USA,N,WPTV. 3/4/2016,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.04-OCPark.pdf
301,Reported 03-Mar-2016,AUSTRALIA,N,"9 News, 3/1/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.03.R-Taplin.pdf
302,02-Mar-2016,BRAZIL,N,"Misones Online, 3/4/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.03.02-Thomas.pdf
303,22-Feb-2016,NEW CALEDONIA,N,"Les Nouvelles Calédoniennes, 2/23/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.22-Noumea.pdf
304, 19-Feb-2016,NEW CALEDONIA,N,"Les Nouvelles Calédoniennes, 2/19/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.19-NewCaledonia.pdf
305,12-Feb-2016,DOMINICAN REPUBLIC,N,S. Harris,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.12-Howe.pdf
308,05-Feb-2016,AUSTRALIA,N,"Courier Mail, 2/5/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.05-Stradbroke.pdf
309,04-Feb-2016,AUSTRALIA,N,"B. Myatt, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.04-Morris.pdf
310,02-Feb-2016,BRAZIL,N,"Globo, 2/3/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.02.02-Thomas.pdf
311,29-Jan-2016,SOUTH AFRICA,N,"Nine News, 2/1/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.29-DeLange.pdf
312,28-Jan-2016,USA,N,KHON2. 1/28/2016,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.28-Kauai.pdf
313,25-Jan-2016,USA,N,"The Garden Island, 2/2/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.25-Waldman.pdf
314,24-Jan-2016,USA,N,K. Love,http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.24.b-Love.pdf
315,24-Jan-2016,UNITED ARAB EMIRATES,N,"Gulf News, 1/25/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.24.a-UAEboat.pdf
316,23-Jan-2016,USA,N,"Grand Forks Herald, 1/27/2915",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.23-Mason.pdf
317,Reported 11-Jan-2016,AUSTRALIA,N,"ABC Sunshine Coast, 1/11/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.11.R-Hilder.pdf
318,05-Jan-2016,AUSTRALIA,N,"Nine News, 1/5/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.05-Davis.pdf
319,02-Jan-2016,AUSTRALIA,N,"Courier Mail, 1/2/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2016.01.02-Countryman.pdf
320,26-Dec-2015,SOUTH AFRICA,N,"Traveller24, 12/26/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.26-Wardell.pdf
321,25-Dec-2015,SPAIN,N,"Diaro de Visos, 12/26/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.25-GrandCanary.pdf
322,22-Dec-2015,USA,N,"West Hawaii Today, 12/23/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.22-Ford.pdf
323,21-Dec-2015,AUSTRALIA,N,"The Telegraph, 12/22/;2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.21.b-Norburn.pdf
324,21-Dec-2015,BRAZIL,N,"Fox News, 12/22/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.21.a-Brazil.pdf
325,19-Dec-2015,ARUBA,Y,"Fox News, 12/11/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.19-Aruba.pdf
326,13-Dec-2015,AUSTRALIA,N,"Courier Mail, 12/15/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.13-Crust-Boat.pdf
327,11-Dec-2015,BAHAMAS,N,"Nassau Guardian, 12/12/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.11-Pinder.pdf
328,08-Dec-2015,SOUTH AFRICA,N,"The Bulletin, 12/17/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.12.08-Scott.pdf
329,20-Nov-2015,ECUADOR,N,G. Hurley,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.20-Hurley.pdf
330,16-Nov-2015,USA,N,WFTV. 11/17/2015,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.16-Conti.pdf
331,15-Nov-2015,USA,N,"Palm Beach Post, 11/16/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.15.b-SRB.pdf
332,15-Nov-2015,USA,N,"5WPTV, 11/15/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.15.a-Engelman.pdf
333,10-Nov-2015,AUSTRALIA,N,"The Sydney Morning Herald, 11/11/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.10-Morgan.pdf
335,03-Nov-2015,USA,N,"Hawaii News Now, 11/4/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.03-O'Leary.pdf
336,01-Nov-2015,USA,N,"USA Today, 11/1/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.01.b-Kruse.pdf
337,01-Nov-2015,MOZAMBIQUE,N,"Coastweek, 12/3/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.11.01.a-Ernesto.pdf
338,30-Oct-2015,AUSTRALIA,N,"Perth Now, 10/30/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.30-Galli.pdf
339,28-Oct-2015,USA,N,"Star Advertiser, 10/28/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.28-Senensi.pdf
340,25-Oct-2015,SOUTH AFRICA,N,"News 24, 10/26/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.25-Anderson.pdf
341,21-Oct-2015,USA,N,"ClickOrlando.com, 10/21/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.21-Playalinda.pdf
342,19-Oct-2015,USA,N,"NBC6.com, 10/19/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.19-Kirn.pdf
343,17-Oct-2015,MOZAMBIQUE,Y,Xinhua News Agency,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.17.c-Cavel.pdf
345,17-Oct-2015,USA,N,"KHON2, 10/17/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.17.a-Lee.pdf
346,13-Oct-2015,USA,N,"The Tribune, 10/28/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.13-Pavacich-kayak.pdf
347,09-Oct-2015,USA,N,"C. Creswell, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.09.b-Kershner.pdf
348,09-Oct-2015,USA,N,"Hawaii News Now, 10/9/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.09.a-Cook.pdf
349,08-Oct-2015,MOZAMBIQUE,N,Club of Mozambique,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.08-Rafael.pdf
350,07-Oct-2015,AUSTRALIA,N,"Daily Mail, 10/7/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.07-Zawadzki.pdf
351,05-Oct-2015,USA,N,"WPBF.com, 10/6/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.05.b-FtPierce.pdf
352,05-Oct-2015,USA,N,"Houston Chronicle, 10/5/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.05.a-Slaughter.pdf
353,04-Oct-2015,USA,N,"CNN, 10/4/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.10.04-Tarasovic.pdf
354,29-Sep-2015,USA,N,"First Coast News, 9/30/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.29-Morrison.pdf
355,26-Sep-2015,AUSTRALIA,N,"The Cairns Post, 9/28/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.26-QLD.pdf
356,24-Sep-2015,USA,N,R. Collier,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.24-Kenney.pdf
357,20-Sep-2015,USA,N,"Orlando Sentinel, 9/20/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.d-NSB.pdf
358,20-Sep-2015,USA,N,"Big Island Video, 9/20/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.c-Braxton.pdf
359,20-Sep-2015,USA,N,"News4Jax, 9/21/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.b-Bitner.pdf
360,20-Sep-2015,USA,N,"News4JAX, 9/21/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.20.a-Schiavo.pdf
361,19-Sep-2015,USA,N,"NBC News, 9/22/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.19-McCracken.pdf
362,18-Sep-2015,USA,N,"Action News Jax, 9/23/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.18-Vergenz.pdf
363,17-Sep-2015,USA,N,"News4JAX, 9/15/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.17-Liebetrau.pdf
364,08-Sep-2015,AUSTRALIA,N,"ABC News, 9/8/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.08-Daniels.pdf
365,06-Sep-2015,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.06-Gennaro.pdf
366,05-Sep-2015,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.05-Marks.pdf
367,04-Sep-2015,AUSTRALIA,N,"The Sydney Morning Herald, 9/4/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.04-Quinliven.pdf
368,03-Sep-2015,USA,N,"C. Creswell, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.03-Wagner.pdf
369,01-Sep-2015,THAILAND,N,"Phuket Gazette, 9/1/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.01-Neame.pdf
370,Sep-2015,FIJI,N,"Fiji Times, 2/8/2016",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.09.00-Lautiki.pdf
371,29-Aug-2015,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.29.b-Dempsey.pdf
372,29-Aug-2015,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.29.a-Phillips.pdf
374,22-Aug-2015,AUSTRALIA,N,"Daily Telegraph, 8/22/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.22.a-Carr.pdf
375,20-Aug-2015,USA,N,"C. Creswell, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.20-Peyton.pdf
376,19-Aug-2015,USA,N,"ABC News, 8/21/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.19-Szsarmack
377,18-Aug-2015,USA,N,"R. Collier, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.18.b-Lyon.pdf
379,10-Aug-2015,USA,N,"NBC San Diego, 8/13/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.08.10-Shafer.pdf
380,31-Jul-2015,AUSTRALIA,N,"Daily Telegraph, 7/31/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.31-Ison.pdf
381,28-Jul-2015,COSTA RICA,N,YouTube,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.28-McCall.pdf
383,26-Jul-2015,USA,N,CBS 7/27/2015,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.26.b-Warrilow.pdf
385,25-Jul-2015,AUSTRALIA,Y,"C. Black, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.25-Johnson.pdf
386,23-Jul-2015,USA,N,"NBC San Diego, 7/27/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.23.b-Lorber.pdf
387,23-Jul-2015,AUSTRALIA,N,"ABC News, 7/27/2015",http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.23.a-Victoria.pdf
388,22-Jul-2015,REUNION,N,Zig Zag Surfing Magazine,http://sharkattackfile.net/spreadsheets/pdf_directory/2015.07.22-Arrieguy.pdf
